Pool_0,Pool_1,Pool_2,Pool_3
3.94158,0,2.05099,1.36715
4.03356,0,1.18113,0.497289
3.75694,0,1.11823,0.620648
3.29397,0,1.46015,0.216801
2.73764,0,1.80207,0
3.66565,0,2.42302,0
4.49894,0,1.88003,0
4.03562,0,2.06604,0
4.31464,0,2.53108,0
4.40799,0,2.62409,0
4.41005,0,3.18213,0
4.13172,0,2.32732,0
4.78174,0,2.87031,0
5.43176,0,2.90042,0
5.98981,0,2.94558,0
6.36321,0,2.3999,0
5.80791,0,2.244,0
6.64395,0,2.89505,0
6.83065,0,1.97734,0
6.46068,0,1.99239,0
6.18235,0,1.65047,0
5.62705,0,1.49456,0
5.90573,0,0.654808,0
5.81376,0,0.747816,0
6.09278,0,0.172031,0
6.37146,0,0.0940768,0
6.46481,0,0.622014,0
6.55816,0,0.0462296,0
6.74486,0,0.169344,0
7.11483,0,0,0
6.93156,0,0,0
8.04697,0,0,0
8.512,0,0.0559087,0
6.75139,0,0,0
7.21609,0,0,0
7.2178,0,0,0
7.12651,0,0.146229,0.161528
7.3115,0,0.659113,0
7.40451,0.121369,0.581159,0
6.65976,0,0.163969,0
6.75311,0,1.03383,0
6.10412,0,0.940823,0
5.73347,0,1.28275,0
5.36247,0,1.01878,0
4.99078,0,1.25264,0
5.36144,0,1.59456,0
4.61944,0,1.57951,0
4.61806,0,1.5494,0
5.26568,0,1.27038,0
5.45032,0.335746,1.08436,0
5.44791,0,0.775235,0
4.61085,0,0,0
4.88746,0,0,0
4.97978,0,0,0
5.72041,0,0,0
5.81169,0,0,0
5.43967,0,0,0
6.08797,1.33516,0.237619,0
6.64429,1.42817,0.486534,0
6.8279,0.96313,0.114504,0
6.26986,0.0992668,0.582229,0
7.38182,0.0992668,1.68595,0
8.30812,0.00625938,3.05364,0
8.30777,0,2.96064,0
7.84239,0,3.08644,0
7.74698,0,3.02622,0
8.02428,0,3.35309,0
8.48829,0,4.22295,0
9.32192,0,4.05199,0
10.4346,0,4.65788,0
10.3398,0,3.41599,0
10.2437,0,2.15905,0
10.7071,0.58005,2.06604,0
10.0564,0.0220052,1.508,0
10.5183,0,0.887053,0
11.0746,0,0.1102,0
10.4236,0,0,0
10.3306,0,0,0
9.8669,0,0,0
10.2376,0,0,0
10.6075,0,0,0
10.6988,0,0,0
10.6051,0,0,0
11.9031,0,0,0
12.4615,0,0,0
12.4615,0,0,0
12.3695,0,0,0
11.8128,0,0,0
12.6475,0,0,0
13.8535,0,0,0
14.8756,0,0,0
14.7843,0,0,0
14.0447,0,0,0
14.6964,0,0,0
15.1604,0,0,0
15.7188,0,0,0.117441
16.1838,0,0,0.458142
16.0936,0.471296,0,0.487516
16.838,2.22582,0.096764,1.07591
15.7253,1.42817,0.252672,0.516889
14.6141,1.00254,0,0.578569
14.1528,1.86641,0.141924,0.577103
13.5968,2.47805,0,0.452767
13.9682,2.66406,0,0.39011
13.2282,2.73027,0,0.948643
11.375,2.73027,0,0.17179
11.7487,3.26152,0,0.698018
11.7494,3.44753,0,0.666201
11.1014,3.93937,0,1.28739
11.2857,5.80108,0,0.759697
10.821,5.42905,0,0.574171
11.0994,5.52206,0,0.512003
11.285,5.61507,0,0.946689
11.9344,6.1069,0,1.38137
11.4683,5.36284,0,0.761651
11.9323,4.6314,0,1.19634
11.747,5.24304,0,1.352
11.468,5.57565,0,1.47683
11.5589,4.8048,0,0.763117
10.2592,4.15374,0,0.422905
11.0019,4.83159,0.561801,0.794934
10.8135,4.60616,0,0
10.6275,4.72597,0,0
10.5348,5.33761,0,0
10.2554,6.18886,0.0994511,0
9.88409,6.00284,0.255359,0
8.58405,5.87042,0.195146,0
7.93437,6.81467,0.165039,0
6.2623,5.69859,0,0
5.24265,5.60558,0,0
4.86994,5.04753,0,0
4.9626,6.27081,0,0
4.31155,5.61976,0,0
3.75316,4.35707,0,0
3.9378,4.17105,0,0
3.65809,4.31766,0,0
3.93539,3.52,0,0
4.0284,3.00137,0,0
4.12072,2.60254,0,0
4.21167,1.83169,0,0
2.35427,0.409781,0,0
1.61227,0.835404,0,0
2.35324,0.742397,0,0
3.28022,1.14122,0,0
3.18824,1.63306,0,0
3.65087,1.14122,0,0
2.62951,0.583179,0,0
1.5148,0.450759,0,0
0.679448,0.384548,0,0
1.97708,1.39501,0,0
1.23371,0.53115,0,0
0.677386,0,0,0
0.490684,0,0,0
1.04667,0,0,0
1.32328,0,0,0
1.78591,0,0,0
2.52825,0,0,0
2.99226,0,0,0
4.94026,0,0,0
7.81593,0,0,0
8.46423,0,0,0
9.2052,0,0,0
9.1115,0.59736,0,0
9.11391,0.636773,0,0
8.28131,0,0,0
7.53863,0,0,0
6.98299,0.118142,0,0
6.79835,1.22161,0,0
7.26304,1.89946,0.0102003,0
6.42838,2.32509,0,0
5.68638,0.609976,0.166108,0
5.50277,1.68665,1.65691,0
5.8748,1.75286,1.93594,0
5.9685,1.72607,2.46387,0
5.31813,0.955209,1.74992,0
5.68879,0.955209,1.56391,0
6.24889,2.0713,2.68,0
5.88065,2.11071,2.81816,0
5.78867,2.60254,2.07142,0
5.04564,1.52587,1.10855,0
5.32432,2.32352,0.95264,0
4.76834,2.93516,1.03059,0
3.65225,1.20743,0.754259,0
3.28091,1.63306,1.00317,0
2.4459,1.65985,1.67197,0
2.16654,1.89946,0.958015,0
0.867181,1.34142,0.663939,0
1.23818,0.822788,0,0
0.403519,0.636773,0.306963,0
1.1462,1.62044,0.415024,0
0.495152,1.27521,1.20962,0
0.215786,1.209,0,0
0.58919,1.64724,1.16177,0
0.867181,1.0356,0.990809,0
0.309137,1.08919,1.30262,0
0,0.783375,0.35481,0
0.309137,0.477556,1.03866,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.0728653
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.0708075,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.852715,0,0
0,1.21056,0,0
0,1.58259,0,0
0,2.44646,0,0
0,2.53946,0,0
0,1.16959,0,0
0,0.650954,0,0
0,0.836969,0,0
0,0.132323,0,0
0,0,0,0
0,2.19267,0,0
0,1.70083,0.0128874,0
0,1.0356,0.990809,0
0,0,0.927908,0
0,0,1.28488,0
0,0.64939,2.8687,0
0,0.27736,2.49667,0
0,0.316773,2.97676,0
0,1.20743,2.64989,0
0,1.20743,1.96604,0
0.134807,3.45379,3.67297,0.160497
0.599157,4.34445,3.09718,0.656863
1.52751,4.80949,3.99715,1.37057
1.99083,4.50367,3.99715,1.86791
1.71112,3.427,3.36115,1.40288
1.43313,2.20372,4.045,1.27854
1.98911,1.59208,3.85898,1.15421
2.8248,2.05712,3.79608,0.532038
2.2671,1.59208,3.85898,0.190848
2.17341,1.9247,4.27886,0.440008
3.10108,1.59208,4.55788,1.09204
3.19477,1.8711,4.30897,0.936373
3.65912,2.76176,2.75526,1.43274
3.65843,1.96411,2.92622,0.843366
4.21579,3.55942,3.25041,1.27659
4.30914,4.96871,3.60738,1.21393
4.7728,5.06172,3.43642,1.33827
5.23715,4.7291,4.05737,1.27512
5.14483,4.82211,4.22833,0.249595
4.77143,4.07805,3.40631,0
4.30639,3.61301,3.37621,0
4.21476,2.97457,3.82619,0
3.84376,2.88157,3.56222,0
3.38113,2.45594,2.89343,0
3.47551,3.53262,3.87135,0
3.19924,3.38602,4.50735,0
2.73455,1.17907,3.96436,0
2.27123,1.48489,3.52943,0
1.71456,0.993057,3.00149,0
2.36355,0.474426,3.52943,0
2.73352,0.288411,2.48861,0
3.10486,0.474426,1.99078,0
2.64154,0,2.3327,0
2.45587,1.29888,1.55584,0
2.08487,0.594231,1.27682,0
1.99221,0.594231,0.841893,0
2.17719,0,0.9349,0
1.24643,0,0,0
2.08246,0,0.12794,0
1.6188,0,0.376856,0
2.36252,0.501223,0.9349,0
3.38354,0.354622,2.3327,0
2.64154,1.08606,0.871999,0
3.10554,1.27208,0.623084,0
2.26985,0.195404,0,0
1.89782,0,0,0
1.0611,0,0,0
0.224721,0,0,0
0,0,0,0
0.224378,0,0,0
0.501338,0,0,0
0.223347,0,0,0
0.407299,0,0,0
0.218535,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.214067,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.0510556,0
0,0,0.704794,0
0,0,1.04672,0
0,0,0.299971,0
0,0,1.13972,0
0,0,0.644581,0
0,0,1.40638,0
0,0,1.6553,0
0,0,2.10528,0
0,0,1.67035,0
0,0,0.92629,0
0,0,0.0564298,0
0,0,1.11231,0
0,0,0.506413,0
0,0,0.554261,0
0,0,0.88113,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.225331,0,0
0,1.02298,0,0
0,3.73438,0.0252536,0
0,5.75531,0.040307,0
0,6.83199,0.163421,0
0,7.57604,1.2494,0
0.0417996,10.3946,1.52843,0
0.599157,12.2958,1.90045,0
0.321165,11.6841,1.99346,0
0,10.4214,2.02626,0
0,9.58436,2.38592,0
0,10.5018,2.8988,0
0,10.5948,2.82085,0
0,9.95639,2.0741,0
0,9.58436,1.01823,0
0,9.11932,0,0
0,8.78671,0,0
0,8.50768,0,0
0,7.01957,0,0
0,7.01957,0,0
0,6.05008,0,0
0,5.49203,0,0
0,4.8804,0,0
0,5.91766,0,0
0,6.8225,0,0
0,5.83883,0,0
0,5.18778,0,0
0,4.57614,0,0
0,3.49947,0,0
0,2.6624,0,0
0,1.79853,0,0
0,0,0,0
0,1.02768,0,0
0,0,0,0
0,0,0,0
0,0.403424,0,0
0,1.34768,0,0
0,2.11854,0,0
0,1.87893,0,0
0,1.8001,0,0
0,2.71756,0,0
0,2.94299,0,0
0,2.9824,0,0
0,2.91619,0,0
0,3.34181,0,0
0,2.54416,0,0
0,3.2488,0,0
0,1.95932,0,0
0,2.33135,0,0
0,4.04646,0,0
0,3.3024,0,0
0,2.37233,0,0
0,2.0003,0,0
0,2.78533,0,0
0,2.17369,0,0
0,2.45272,0,0
0,1.22944,0,0
0,0.524793,0,0
0,0.578387,0,0
0,0.85741,0,0
0,2.33291,0,0
0,2.94455,0,0
0,2.37233,0,0
0,3.38279,0,0
0,4.39326,0,0
0,4.36646,0,0
0,5.23032,0,0
0,4.67228,0,0
0,4.31286,0,0
0,4.20568,0,0
0,4.24509,0,0
0,5.50778,0.152124,0
0,6.06582,0.0263231,0
0,5.6134,1.25316,0
0,5.94602,0.725222,0
0,7.1425,1.51713,0
0,4.69595,2.12302,0
0,2.15638,2.10797,0
0,2.40861,2.21603,0
0,2.1422,2.69612,0
0,2.38181,1.99722,0
0,2.91306,2.74128,0
0,0.706113,3.13105,0
0,0.28049,1.15747,0
0,0.133888,1.54455,0
0,0,3.15847,0
0,0,2.44452,0
0,0,1.66766,0
0,0,1.04672,0
0,0.386113,2.31871,0
0,0,1.54186,0
0,0.359316,1.19994,0
0,0,0.144063,0
0,0,0.00589543,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.770759,0,0
0,2.45907,0,0
0,3.69497,0,0
0,3.60196,0,0
0,3.93458,0,0
0,3.56255,0,0
0,2.36607,0,0
0,2.04763,0,0
0,2.89888,0,0
0,3.56411,0,0
0,4.41536,0,0
0,3.83052,0,0
0,3.27247,0,0
0,3.6981,0,0
0,3.11325,0,0
0,3.6981,0,0
0,3.6981,0,0
0,3.23306,0,0
0,1.17272,0,0
0,0.0424455,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.135151,0.488607,0,0
2.26882,0,0,0
2.45346,0,0,0
2.45209,0,0,0
2.91609,0,0,0
3.00773,0,0,0
3.3801,0,0,0
3.28537,0.3956,0,0
4.02634,1.22005,0,0
4.48897,1.64567,0,0
4.11591,1.60626,0,0
4.11488,0.7156,0,0
4.85688,0.901615,0,0
6.34018,1.08763,0.271482,0
6.61921,1.97829,0.550504,0
6.80453,1.97829,1.57627,0
5.59853,1.60626,1.20424,0
5.31985,1.42025,1.18919,0
4.67017,2.05868,0.148368,0
4.94679,1.68665,0.631145,0
5.31745,1.68665,2.34076,0
5.5975,2.2447,3.24073,0
4.85516,1.35404,2.27786,0
4.20617,1.87267,2.69774,0
3.74079,1.0088,2.65258,0
3.46348,1.19482,3.18051,0
3.27713,0.915796,3.58534,0
4.01878,0.397164,3.15041,0
4.85344,0,3.67834,0
4.1111,0,3.83425,0
4.48278,0.583179,4.53315,0
4.39046,0,4.28424,0
3.36979,0,3.66329,0
2.90578,0,4.42509,0
3.55615,0,4.11327,0
5.04014,0,4.3923,0
4.94885,0,4.57831,0
5.32123,0,5.47828,0
5.5069,0,5.49333,0
4.67155,0,4.34445,0
4.48622,0,3.22567,0
5.04461,0,2.85096,0
4.48725,0,2.24506,0
4.02393,0,1.56122,0
4.11591,0,1.88809,0
3.65603,0,2.74021,0
4.02634,0,1.96336,0
4.5837,0,1.99346,0
4.02634,0,2.47624,0
3.00429,0,1.90314,0
2.90956,0,1.3451,0
2.25954,0,0.709099,0
1.88751,0,0,0
1.23749,0,0,0
1.23818,0,0.663939,0
0.217848,0,1.33273,0
0,0,0,0
0,0,0,0
0.21716,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.0356,0,0
0,0.570563,0,0
0,1.82064,0,0
0,1.209,0,0
0,1.07658,0,0
0,0,0,0
0,1.06396,0,0
0,2.12802,0,0
0,2.43384,0,0
0,0.945722,0,0
0,1.31775,0,0
0,0,0,0
0,0,0,0
0,0.414475,0,0
0,1.47853,0,0
0,2.5158,0,0
0,2.6088,0,0
0,2.94142,0,0
0,2.6624,0,0
0,2.84841,0,0
0,3.66025,0,0
0,2.809,0,0
0,2.809,0,0
0,3.18103,0,0
0,2.50318,0,0
0,2.59619,0,0
0,3.63345,0,0
0,3.87306,0,0
0,2.9556,0,0
0,1.66611,0,0
0,1.87893,0,0
0,2.11854,0,0
0,2.02553,0,0
0,0.244206,0,0
0,1.16166,0,0
0,0.696627,0,0
0,1.86631,0,0
0,2.21154,0,0
0,3.52783,0,0
0,2.82318,0,0
0,2.66396,0,0
0,3.55462,0,0
0,2.66396,0,0
0,1.78592,0,0
0,0.868461,0,0
0,2.41017,0,0
0,1.25311,0,0
0,0,0,0
0,0,0,0
0,0.453888,0,0
0,0,0,0
0,0.879512,0,0
0,1.9956,0,0
0,3.28509,0,0
0,2.43384,0,0
0,2.65927,0,0
0,3.96137,0,0
0,4.54621,0,0
0,5.10426,0,0
0,4.74484,0,0
0,5.82152,0,0
0,7.60284,0,0
0,7.41683,0,0
0,8.00167,0,0
0,6.37956,0,0
0,6.8446,0,0
0,6.96441,0,0
0,7.24343,0,0
0,6.28656,0,0
0,6.47257,0,0
0,4.85047,0,0
0,5.50152,0,0
0,6.96441,0,0
0,7.29702,0,0
0,8.06788,0,0
0,8.16089,0,0
0,7.52245,0,0
0,7.18983,0,0
0,4.49105,0,0
0,4.34445,0.268795,0
0,4.74328,0.268795,0
0,3.85262,0.51771,0
0,3.02817,0.610718,0
0,3.33399,0.688672,0
0,4.31766,1.41768,0
0,4.17105,2.30259,0
0.139275,4.96871,3.34341,0
0.139962,3.62563,2.83053,0
0.327695,3.0534,4.08747,0
0.792732,2.29516,4.98744,0
1.16339,1.98934,4.22564,0
1.3494,1.86954,3.97672,0
1.44241,1.35091,5.17345,0
2.09277,1.81594,5.56054,0
2.55747,1.57633,5.59064,0
2.83649,2.16118,6.38255,0
2.93018,0.911101,6.92554,0
3.02285,0.911101,6.66157,0
3.20852,1.00411,6.83253,0
3.02319,1.00411,6.50566,0
4.4159,2.05399,7.07876,0.0538071
5.06592,2.42602,7.10887,0.239333
4.88128,2.00039,6.95296,0
4.78861,2.00039,6.17611,0
5.53199,1.64098,6.56319,0
6.0914,1.34778,8.09916,0.172767
7.20474,2.02563,8.20722,0.0474544
7.76073,2.33144,8.03626,0
8.31705,1.81281,8.56419,0
8.87372,1.99883,8.92117,0
9.43177,2.25105,9.47921,0.0763393
9.52752,3.08812,8.94859,0.726902
10.2695,2.35668,9.30557,0.477742
10.3625,1.83805,8.88569,0.57075
10.5468,2.17066,8.43571,0.291728
11.1955,2.47648,8.26474,0.22956
11.1035,3.88577,8.62172,0.104736
11.2899,5.38807,9.14966,0.352918
11.7552,4.72284,9.36578,0.693131
12.5889,4.93565,9.02386,0.600123
12.1255,4.32401,8.66688,0.880123
12.6822,3.59257,7.4852,1.06614
12.9612,3.25995,7.95024,1.25166
13.0542,3.04714,7.70133,1.40684
13.4246,3.56577,7.00243,1.34516
12.9592,2.70191,6.27342,1.25313
12.6788,2.6625,5.28045,0.446903
12.3085,2.7555,4.93852,0.415575
12.3067,2.9021,4.73745,0.105713
11.6564,2.43707,4.0235,0
11.6557,2.25105,4.00845,0
10.263,1.50699,3.60631,0
9.70495,0.948949,3.04827,0
9.7046,2.07922,2.42732,0
9.70288,2.22582,2.05529,0
9.05218,3.19687,1.93218,0
7.65878,2.57262,0.738137,0
7.5644,3.02504,0,0
7.28504,2.65301,0,0
6.07663,1.62993,0,0
5.14655,1.92313,0,0
5.70288,0.792861,0,0
5.98018,0.606847,0,0
5.32638,0,0,0
2.72767,0,0,0
0.405925,0,0,0
0.0352698,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.0266779,0,0,0
1.42007,0,0.246749,0
1.88408,0,1.11661,0
1.32775,0,1.62949,0
1.14242,0,1.97142,0
1.1438,0,2.17249,0
1.23921,1.71345,1.62681,0
2.63295,2.73653,3.16277,0
2.542,3.20157,2.69505,0
3.56405,2.72235,3.78103,0
3.65637,2.93516,3.68802,0
3.65809,3.09438,3.37621,0
4.40146,3.3466,3.32836,0
4.40181,1.6047,2.48861,0
4.21648,1.6047,1.72681,0
4.12485,1.88372,2.17679,0
3.56955,2.37555,3.21761,0
3.19649,2.94778,3.25041,0
2.82721,3.31981,3.7934,0
1.99221,3.04078,4.44714,0
1.24952,2.05712,4.16811,0
1.1572,0.926847,5.19388,0
1.06591,1.91052,5.72182,0
0,1.35247,5.84762,0
0.41761,2.30934,7.35348,0
0.419672,4.7023,8.34645,0
0,1.5779,8.75128,0
0,0.860637,8.49,0
0.507868,0.435013,9.01793,0
0,0,8.50774,0
0,0,7.77873,0
0,0,8.69644,0
0,0,8.40236,0
0,0,7.48734,0
0,0,7.42713,0
0,0,7.33681,0
0,0,7.75669,0
0,0,7.27928,0
0,0,7.04811,0
0,0,7.15886,0
0,0,5.653,0
0,0,5.0799,0
0,0,4.05682,0
0,0,3.34286,0
0,0,4.36863,0
0,0,3.43856,0
0,0,4.54228,0
0,0,4.96216,0
0,0,4.8213,0
0,0,3.95144,0
0,0,3.2676,0
0,0,3.37835,0
0,0,4.37401,0
0,0,3.1348,0
0,0,2.91868,0
0,0,3.1676,0
0,0,2.5316,0
0,0,0.806933,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.129996,0,0,0
0,0,0,0
0.130683,0,0,0
0.314979,0,0,0
0.686322,0,0,0
0.406268,0,0,0
0.404894,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.406268,0,0,0
0.962251,0,0,0
0.776236,0,0,0
1.33359,0,0,0
1.05663,0,0,0
0.407987,0,0,0
0.778642,0,0,0
1.24505,0.542201,0,0
1.70872,0.635209,0,0
1.15308,0.422397,0,0
2.08109,1.40606,0,0
1.98808,0.0897803,0,0
1.33806,0,0,0
0.409361,0,0,0
0.68804,0,0,0
0.781735,0,0,0
0.0411123,0,0,0
0.69182,0,0,0
0.878866,0,0,0
0.972905,0,0.251054,0
0.228845,0,0,0
1.06488,0,0.56287,0
0.877835,0,0.88974,0
0.97153,0,1.60369,0
1.62121,0,1.36983,0
0.878523,0,1.68165,0
0.508211,0,1.68165,0
0,0,1.0607,0
0,0,1.33972,0
0.601906,0,1.61875,0
1.34287,0,1.96067,0
1.71628,0,3.38857,0
1.43829,0,3.04665,0
1.15892,0,2.83053,0
1.80757,0,2.14668,0
0.599157,0,1.99346,0
0.227814,0,2.14937,0
0.971186,0,3.64018,0
0.692851,0,3.45416,0
0.783797,0,2.91117,0
1.15514,0,2.16442,0
0.691133,0,2.49129,0
1.15617,0,2.35044,0
0.413486,0,1.63649,0
0.0417996,0,1.27951,0
0,0,1.77734,0
0,0,0.676305,0
0,0,0.334383,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0.297284,0
0,0,0.669313,0
0,0,0,0
0,0,0.561253,0
0,0,0.933282,0
0,0,0.375238,0
0,0,1.64723,0
0,0,2.58,0
0,0,3.60308,0
0,0,3.27621,0
0,0.516969,3.74124,0
0,0.490172,3.58534,0
0,0.676187,3.86436,0
0,0.835404,4.4224,0
0,0.742397,3.53749,0
0,0.742397,3.61544,0
0,0.0913452,3.15041,0
0,0,2.46656,0
0,0,2.52946,0
0,0,2.77838,0
0,0,2.03432,0
0,0,2.9945,0
0,0,2.90149,0
0,0,2.52946,0
0,0.21115,2.45151,0
0,0.237947,0.804794,0
0,0.849585,1.31768,0
0,0,0.588672,0
0,0,0.0456813,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
