readout_id,TF_A,TF_B,TF_C,TF_D,TF_E,TF_F,TF_G,TF_H,TF_I,TF_J
cDAP_1111,11.2785,5.2642,13.165,1.59031,0,0,0,464.415,0,6.6049
cDAP_1112,11.1761,4.07516,11.7399,0.798145,0,0,0,429.755,0,4.96298
cDAP_1113,11.2171,2.84767,11.9346,0.512539,0,0,0,394.968,0,4.29712
cDAP_1114,10.9815,2.35256,11.809,1.14074,0,0,0,369.628,0.719357,4.06218
cDAP_1115,10.7703,1.24041,10.9642,0.65651,0,0,0,344.335,0.4181,2.75319
cDAP_1116,11.9736,1.94559,10.4442,0.866299,0,0,0,320.267,0.645732,1.97308
cDAP_1117,11.3628,0.238921,10.4765,0.646513,0,0,0,303.844,1.32525,1.27129
cDAP_1118,12.2198,1.64929,10.8797,2.55228,0,0,0,285.354,2.40869,2.68166
cDAP_1119,11.322,2.25507,10.6337,1.40752,0,0,0,262.363,2.67314,2.05819
cDAP_1120,9.96291,3.01463,10.2069,0.878632,0,0,0,243.143,2.6218,1.30079
cDAP_1121,9.93011,2.79989,10.0027,2.36482,0,0,0,225.52,2.14425,0.958033
cDAP_1122,9.42999,2.5964,8.82369,2.31016,0,0,0,210.268,2.49684,0.48475
cDAP_1123,9.5284,2.7727,7.25024,2.81672,0,0,0,199.047,3.23884,0
cDAP_1124,9.00977,2.84959,6.9116,1.96874,0,0,0,187.09,2.88625,0
cDAP_1125,9.39719,3.19092,6.41503,2.54111,0,0,0,178.129,3.27565,0
cDAP_1126,8.9339,2.66204,5.88614,2.17736,0,0,0,169.747,2.74676,0
cDAP_1127,9.18607,4.82071,5.30583,2.94836,0,0,0,158.45,2.70995,0
cDAP_1128,8.4358,5.32708,4.54482,3.01418,0,0,0,148.138,2.35736,0
cDAP_1129,8.62236,5.72937,4.98556,4.53386,0,0,0,138.423,3.45195,0
cDAP_1130,8.73305,6.07071,5.07371,4.44571,0,0,0,128.425,3.3638,0
cDAP_1131,8.98522,6.72619,5.6026,4.88645,0,0,0,118.766,1.89433,0
cDAP_1132,8.43379,6.3736,4.85554,4.86412,0,0,0,108.904,1.54174,0
cDAP_1133,7.25304,5.58026,4.04825,5.39184,0,0,0,100.479,0.748403,0
cDAP_1134,8.15908,6.83027,3.10139,6.22867,0,0,0,92.1689,1.64103,0
cDAP_1135,8.5157,7.24849,2.87882,5.95306,0,0,0,82.8693,1.20029,0
cDAP_1136,8.60385,6.9456,1.60728,6.03004,0,0,0,76.042,0.873364,0
cDAP_1137,8.39475,5.98723,0.730202,5.66629,0,0,0,69.6645,0,0
cDAP_1138,7.60142,4.16989,0.0250164,3.98147,0,0,0,63.4926,0,0
cDAP_1139,6.33253,3.98234,0,3.6947,0,0,0,58.4348,0.54306,0
cDAP_1140,4.99803,2.83641,0,1.72312,0,0,0,54.0165,0,0
cDAP_1141,5.47157,4.22427,0,1.75661,0,0,0,49.9329,0,0
cDAP_1142,4.1904,3.56878,0,1.31587,0,0,0,46.9045,0,0
cDAP_1143,3.96902,2.70982,0,1.481,0,0,0,42.6966,0,0
cDAP_1144,4.35643,1.97745,0,1.06259,0,0,0,37.9259,0,0
cDAP_1145,3.61844,1.82834,0,0.929783,0,0,0,35.006,0,0
cDAP_1146,3.192,0,0,0.202269,0,0,0,30.9493,0,0
cDAP_1147,2.39866,0,0,1.22539,0,0,0,26.6124,0,0
cDAP_1148,2.06861,0,0,1.43401,0,0,0,23.6789,0,0
cDAP_1149,3.20831,0,0,1.28004,0,0,0,21.6089,0,0
cDAP_1150,3.56291,0,0,1.52216,0,0,0,18.68,0,0
cDAP_1151,3.10165,0,0,0.541361,0,0,0,16.2098,0,0
cDAP_1152,3.25742,0,0,0,0,0,0,13.8007,0,0
cDAP_1153,2.6752,0,0,0,0,0,0,11.3938,0,0
cDAP_1154,2.32462,0,0,0,0,0,0,9.61962,0,0
cDAP_1155,1.2914,0,0,0,0,0,0,6.51428,0,0
cDAP_1156,0,0,0,0,0,0,0,4.65877,0,0
cDAP_1157,0,0,0,0,0,0,0,1.47662,0,0
cDAP_1158,0,0,0,0,0,0,0,0,0,0
cDAP_1159,0,0,0,0,0,0,0,0.0640444,0,0
cDAP_1160,0,0,0,0,0,0,0,0,0,0
cDAP_1161,0,0,0,0,0,0,0,0,0,0
cDAP_1162,0,0,0,0,0,0,0,0,0,0
cDAP_1163,0,0,0,0,0,0,0,0,0,0
cDAP_1164,0,0,0,0,0,0,0,0,0,0
cDAP_1165,0,0,0,0,0,0,0,0,0,0
cDAP_1166,0,0,0,0,0,0,0,0,0,0
cDAP_1167,0,0,0,0,0,0,0,0,0,0
cDAP_1168,0,0,0,0,0,0,0,0,0,0
cDAP_1169,0,0,0,0,0,0,0,0,0,0
cDAP_1170,0,0,0,0,0,0,0,0,0,0
cDAP_1171,0,0,0,0,0,0,0,0,0,0
cDAP_1172,0,0,0,0,0,0,0,0,0,0
cDAP_1173,0,0,0,0,0,0,0,0,0,0
cDAP_1174,0,0,0,0,0,0,0,0,0,0
cDAP_1175,0,0,0,0,0,0,0,0,0,0
cDAP_1176,0,0,0,0,0,0,0,0,0,0
cDAP_1177,0,0,0,0,0,0,0,0,0,0
cDAP_1178,0,0,0,0,0,0,0,0,0,0
cDAP_1179,0,0,0,0,0,0,0,0,0,0
cDAP_1180,0,0,0,0,0,0,0,0,0,0
cDAP_1181,0,0,0,0,0,0,0,0,0,0
cDAP_1182,0,0,0,0,0,0,0,0,0,0
cDAP_1183,0,0,0,0,0,0,0,0,0,0
cDAP_1184,0,0,0,0,0,0,0,0,0,0
cDAP_1185,0,0,0,0,0,0,0,0,0,0
cDAP_1186,0,0,0,0,0,0,0,0,0,0
cDAP_1187,0,0,0,0,0,0,0,0,0,0
cDAP_1188,0,0,0,0,0,0,0,0,0,0
cDAP_1189,0,0,0,0,0,0,0,0,0,0
cDAP_1190,0,0,0,0,0,0,0,0,0,0
cDAP_1191,0,0,0,0,0,0,0,0,0,0
cDAP_1192,0,0,0,0,0,0,0,0,0,0
cDAP_1193,0,0,0,0,0,0,0,0,0,0
cDAP_1194,0,0,0,0,0,0,0,0,0,0
cDAP_1195,0,0,0,0,0,0,0,0,0,0
cDAP_1196,0,0,0,0,0,0,0,0,0,0
cDAP_1197,0,0,0,0,0,0,0,0,0,0
cDAP_1198,0,0,0,0,0,0,0,0,0,0
cDAP_1199,0,0,0,0,0,0,0,0,0,0
cDAP_1200,0,0,0,0,0,0,0,0,0,0
cDAP_1201,0,0,0,0,0,0,0,0,0,0
cDAP_1202,0,0,0,0,0,0,0,0,0,0
cDAP_1203,0,0,0,0,0,0,0,0,0,0
cDAP_1204,0,0,0,0,0,0,0,0,0,0
cDAP_1205,0,0,0,0.613159,0,0,0,0,0,0
cDAP_1206,0,0,0,0,0,0,0,0,0,0
cDAP_1207,0,0,0,0,0,0,0,0,0,0
cDAP_1208,0,0,0,0,0,0,0,0,0,0
cDAP_1209,0,0,0,0,0,0,0,0,0,0
cDAP_1210,0,0,0,0,0,0,0,0,0,0
cDAP_1211,0,0,0,0,0,0,0,0,0,0
cDAP_1212,0,0,0,0,0,0,0,0,0,0
cDAP_1213,0,0,0,0,0,0,0,0,0,0
cDAP_1214,0,0,0,0,0,0,0,0,0,0
cDAP_1215,0,0,0,0,0,0,0,0,0,0
cDAP_1216,0,0,0,0.0231228,0,0,0,0,0,0
cDAP_1217,0,0,0,0,0,0,0,0,0,0
cDAP_1218,0,0,0,0,0,0,0,0,0,0
cDAP_1219,0,0,0,0,0,0,0,0,0,0
cDAP_1220,0,0,0,0,0,0,0,0,0,0
cDAP_1221,0,0,0,0.00429731,0,0,0,0,0,0
cDAP_1222,0,0,0,1.03975,0,0,0,0,0,0
cDAP_1223,0,0,0,0,0,0,0,0,0,0
cDAP_1224,0,0,0,0,0,0,0,0,0,0
cDAP_1225,0,0,0,0,0,0,0,0,0,0
cDAP_1226,0,0,0,0,0,0,0,0,0,0
cDAP_1227,0,0,0,0,0,0,0,0,0,0
cDAP_1228,0,0,0,0,0,0,0,0,0,0
cDAP_1229,0,0,0,0,0,0,0,0,0,0
cDAP_1230,0,0,0,0,0,0,0,0,0,0
cDAP_1231,0,0,0,0,0,0,0,1.24365,0,0
cDAP_1232,0,0,0,0,0,0,0,1.47189,0,0
cDAP_1233,0,0,0,0,0,0,0,1.90587,0,0
cDAP_1234,0,0,0,0,0,0,0,1.63465,0,0
cDAP_1235,0,0,0,0,0,0,0,3.69134,0,0
cDAP_1236,0,0,0,0,0,0,0,5.41574,0,0
cDAP_1237,0,0,0,0,0,0,0,6.33562,0,0
cDAP_1238,0,0,0,0,0,0,0,6.91866,0,0
cDAP_1239,0,0,0,0,0,0,0,7.06788,0,0
cDAP_1240,0,0,0,0.395055,0,0,0,7.45888,0,0
cDAP_1241,0,0,0,0,0,0,0,7.48375,0,0
cDAP_1242,0,0,0,0,0,0,0,7.77307,0,0
cDAP_1243,0,0,0,0,0,0,0,8.41718,0,0
cDAP_1244,0,0,0,0,0,0,0,9.08616,0,0
cDAP_1245,0,0,0,0,0,0,0,9.20595,0,0
cDAP_1246,0,0,0,0,0,0,0,8.9212,0,0
cDAP_1247,0,0,0,0.363897,0,0,0,9.69423,0,0
cDAP_1248,0,0,0,0.39739,0,0,0,10.1282,0,0
cDAP_1249,0,0,0,0,0,0,0,10.7474,0,0
cDAP_1250,0,0,0,0.111785,0,0,0,11.5746,0,0
cDAP_1251,0,0,0,0.299246,0,0,0,11.3577,0,0
cDAP_1252,0,0,0,0,0,0,0,11.6244,0,0
cDAP_1253,0,0,0,0,0,0,0,11.8526,0,0
cDAP_1254,0,0,0,0,0,0,0,12.0492,0,0
cDAP_1255,0,0,0,0,0,0,0,11.778,0,0
cDAP_1256,0,0,0,0,0,0,0,11.2175,0,0
cDAP_1257,1.41877,0,0,0,0,0,0,12.438,0,0
cDAP_1258,1.40649,0,0,0,0,0,0,12.4561,0,0
cDAP_1259,0.701308,0,0,0,0,0,0,12.2888,0,0
cDAP_1260,0.356962,0,0,0,0,0,0,12.9012,0,0
cDAP_1261,0,0,0,0,0,0,0,11.7599,0,0
cDAP_1262,0,0,0,0,0,0,0,10.8875,0,0
cDAP_1263,0,0,0,0,0,0,0,11.2785,0,0
cDAP_1264,0,0,0,0.0348012,0,0,0,11.4413,0,0
cDAP_1265,0,0,0,0,0,0,0,10.0763,0,0
cDAP_1266,0,0,0,0,0,0,0,9.58357,0,0
cDAP_1267,0,0,0,0,0,0,0,9.89099,0,0
cDAP_1268,0,0,0,0,0,0,0,10.2052,0,0
cDAP_1269,0,0,0,0,0,0,0,9.69218,0,0
cDAP_1270,0,0,0,0,0,0,0,9.54752,0,0
cDAP_1271,0,0,0,0,0,0,0,9.66054,0,0
cDAP_1272,0,0,0,0,0,0,0,10.0607,0,0
cDAP_1273,0,0,0,0,0,0,0,8.73404,0,0
cDAP_1274,0,0,0,0,0,0,0,8.14865,0,0
cDAP_1275,0,0,0,0,0,0,0,9.24483,0,0
cDAP_1276,0,0,0,0,0,0,0,9.16802,0,0
cDAP_1277,0,0,0,0,0,0,0,9.38272,0,0
cDAP_1278,0,0,0,0,0,0,0,8.16454,0,0
cDAP_1279,0,0,0,0,0,0,0,9.41892,0,0
cDAP_1280,0,0,0,0,0,0,0,9.2494,0,0
cDAP_1281,0,0,0,0,0,0,0,8.66179,0,0
cDAP_1282,0,0,0,0,0,0,0,8.20075,0,0
cDAP_1283,0,0,0,0,0,0,0,7.29219,0,0
cDAP_1284,0,0,0,0,0,0,0,6.69105,0,0
cDAP_1285,0,0,0,0,0,0,0,5.9972,0,0
cDAP_1286,0,0,0,0,0,0,0,5.58133,0,0
cDAP_1287,0,0,0,0,0,0,0,4.73826,0,0
cDAP_1288,0,0,0,0,0,0,0,5.08408,0,0
cDAP_1289,0,0,0,0,0,0,0,4.82641,0,0
cDAP_1290,0,0,0,0,0,0,0,5.77117,0,0
cDAP_1291,0,0,0,0,0,0,0,6.48312,0,0
cDAP_1292,0,0,0,0,0,0,0,6.22088,0,0
cDAP_1293,0,0,0,0,0,0,0,7.55648,0,0
cDAP_1294,0,0,0,0,0,0,0,7.52484,0,0
cDAP_1295,0,0,0,0,0,0,0,5.99925,0,0
cDAP_1296,0,0,0,0,0,0,0,6.11447,0,0
cDAP_1297,0,0,0,0,0,0,0,5.98791,0,0
cDAP_1298,0,0,0,0,0,0,0,5.34144,0,0
cDAP_1299,0,0,0,0,0,0,0,4.43052,0,0
cDAP_1300,0,0,0,0,0,0,0,3.34788,0,0
cDAP_1301,0,0,0,0,0,0,0,2.51834,0,0
cDAP_1302,0,0,0,0,0,0,0,1.19155,0,0
cDAP_1303,0,0,0,0,0,0,0,0.346274,0,0
cDAP_1304,0,0,0,0,0,0,0,0,0,0
cDAP_1305,0,0,0,0,0,0,0,0,0,0
cDAP_1306,0,0,0,0,0,0,0,0,0,0
cDAP_1307,0,0,0,0,0,0,0,0,0,0
cDAP_1308,0,0,0,0,0,0,0,0.113469,0,0
cDAP_1309,0,0,0,0,0,0,0,0.802755,0,0
cDAP_1310,0,0,0,0,0,0,0,0.230894,0,0
cDAP_1311,0,0,0,0,0,0,0,0,0,0
cDAP_1312,0,0,0,0,0,0,0,0,0,0
cDAP_1313,0,0,0,0,0,0,0,0,0,0
cDAP_1314,1.7336,0,0,0,0,0,0,0,0,0
cDAP_1315,1.49371,0,0,0,0,0,0,0,0,0
cDAP_1316,1.97128,0,0,0,0,0,0,0,0,0
cDAP_1317,2.31563,0,0,0,0,0,0,0,0,0
cDAP_1318,1.46897,0,0,0,0,0,0,0,0,0
cDAP_1319,1.85638,0,0,0,0,0,0,0,0,0
cDAP_1320,2.99406,0,0,0,0,0,0,0,0,0
cDAP_1321,4.32434,0,0,0,0,0,0,0,0,0
cDAP_1322,4.72605,0,0,0,0,0,0,0,0,0
cDAP_1323,5.77961,0,0,0,0,0,0,0,0,0
cDAP_1324,7.68808,0,0,0,0,0,0,0,0,0
cDAP_1325,7.1612,0,0,0,0,0,0,0,0,0
cDAP_1326,7.70036,0,0,0,0,0,0,0,0,0
cDAP_1327,6.06256,0,0,0,0,0,0,0,0,0
cDAP_1328,6.44594,0,0,0,0,0,0,0,0,0
cDAP_1329,5.02751,0,0,0,0,0,0,0,0,0
cDAP_1330,4.99068,0,0,0,0,0,0,0,0,0
cDAP_1331,3.56601,0,0,0,0,0,0,0,0,0
cDAP_1332,4.21585,0,0,0,0,0,0,0,0,0
cDAP_1333,5.77375,0,0,0,0,0,0,0,0,0
cDAP_1334,5.43142,0,0,0,0,0,0,0,0,0
cDAP_1335,4.83289,0,0,0,0,0,0,0,0,0
cDAP_1336,5.78199,0,0,0,0,0,0,0,0,0
cDAP_1337,5.67131,0,0,0,0,0,0,0,0,0
cDAP_1338,5.67955,0,0,0.522022,0,0,0,0,0,0
cDAP_1339,6.88082,0,0,2.73572,0,0,0,0,0,0
cDAP_1340,6.93415,0,0,5.09223,0,0,0,0,0,0
cDAP_1341,4.73265,0,0,3.50673,0,0,0,0,0,0
cDAP_1342,3.39613,0,0,2.97784,0,0,0,0,0,0
cDAP_1343,4.01317,0,0,4.42053,0,0,0,0,0,0
cDAP_1344,2.88576,0,0,3.97979,0,0,0,0,0,0
cDAP_1345,3.30396,0,0,2.69223,0,0,0,0,0,0
cDAP_1346,2.76902,0,0,2.25266,0,0,0,0,0,0
cDAP_1347,2.71368,0,0,2.75922,0,0,0,0,0,0
cDAP_1348,1.65187,0,0,3.6507,0,0,0,0,0,0
cDAP_1349,0.778634,0,0,3.7935,0,0,0,0,0,0
cDAP_1350,0,0,0,3.7935,0,0,0,0,0,0
cDAP_1351,0.764341,0,0,4.49868,0,0,0,1.13977,0,0
cDAP_1352,0,0,0,3.98096,0,0,0,1.10356,0,0
cDAP_1353,0,0,0,4.33355,0,0,0,2.17708,0,0
cDAP_1354,0,0,0,4.39937,0,0,0,2.36235,0,0
cDAP_1355,0,0,0,3.9598,0,0,0,3.74328,0.306302,0
cDAP_1356,0,0,0,3.80466,0,0,0,3.03353,0.593035,0
cDAP_1357,0,0,0,3.09948,0,0,0,2.17015,3.08009,0
cDAP_1358,0,0,0,3.76001,0,0,0,3.21424,2.60254,0
cDAP_1359,0,0,0,3.41858,0,0,0,2.98143,2.96628,0
cDAP_1360,0,0,0,3.38508,0,0,0,3.46499,5.71778,0
cDAP_1361,0,0,0,2.12985,0,0,0,3.72486,4.25945,0
cDAP_1362,0,0,0,2.33847,0,0,0,2.96317,5.55263,0
cDAP_1363,0,0,0,3.16413,0,0,0,2.26035,5.37633,0
cDAP_1364,0,0,0,4.02212,0,0,0,2.18794,4.99807,0
cDAP_1365,0,0,0,4.72613,0,0,0,1.3562,4.85859,0
cDAP_1366,0,0,0,5.40899,0,0,0,1.52573,4.07978,0
cDAP_1367,0,0,0,6.36629,0,0,0,1.23641,4.44352,0
cDAP_1368,0,0,0,6.17882,0,0,0,1.60474,2.80889,0
cDAP_1369,0,0,0,6.17882,0,0,0,1.14826,2.80889,0
cDAP_1370,0,0,0,3.33692,0,0,0,0,2.95614,0
cDAP_1371,0,0,0,1.53047,0,0,0,0,1.48329,0
cDAP_1372,0,0,0,1.23136,0,0,0,0,0,0
cDAP_1373,0,0,0,1.61511,0,0,0,0,0,0
cDAP_1374,0,0,0,0.899933,0,0,0,0,0,0
