TF_A,TF_B,TF_C,TF_D,TF_E,TF_F,TF_G,TF_H,TF_I,TF_J
0.957505,0,0,0.342736,0,0,0,9.54973,0,0
0.506501,0,0,0.540193,0,0,0,7.78236,0,0
0,0,0,0.517864,0,0,0,6.86703,0,0
0,0,0,0.594848,0,0,0,6.70884,0,0
0,0,0,0.231091,0,0,0,5.95848,0,0
0,0,0,0,0,0,0,5.77762,0,0
0,0,0,0,0,0,0,5.39102,0.335348,0
0,0,0,0,0,0,0,4.73558,0.284012,0
0,0,0,0,0,0,0,3.27783,0,0
0,0,0,0,0,0,0,2.73084,0.0675251,0
0,0,0,0,0,0,0,1.65055,0.368782,0
0,0,0,0,0,0,0,0.244748,1.37185,0
0,0,0,0,0,0,0,0,1.14421,0
0,0,0,0,0,0,0,0,1.92302,0
0,0,0,0,0,0,0,0,1.06721,0
0,0,0,0,0,0,0,0,1.35732,0
0,0,0,0,0,0,0,0,1.70991,0
0,0,0,0,0,0,0,0,2.9808,0
0,0,0,0,0,0,0,0,2.2388,0
0,0,0,0.259913,0,0,0,0,1.96321,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1.41584,0,0,0,0,0,0
0,0,0,1.15139,0,0,0,0,0,0
0,0,0,1.6033,0,0,0,0,0,0
0,0,0,2.45128,0,0,0,0,0,0
0,0,0,1.97822,0,0,0,0,0.39445,0
0,0,0,2.52827,0,0,0,0,0,0
0,0,0,2.63758,0,0,0,0,0,0
0,0,0,1.62446,0,0,0,0,0,0
0,0,0,0.358058,0,0,0,0,0,0
0,0,0,2.02171,0,0,0,0.113785,0,0
0,0,0,3.39858,0,0,0,2.22918,0,0
0,0,0,2.79271,0,0,0,2.21785,0,0
0,0,0,3.65186,0,0,0,2.3422,0,0
0,0,0,2.43012,0,0,0,2.38061,0.118861,0
0,0,0,2.19917,0,0,0,3.14451,0.559602,0
0,0,0,4.01679,0,0,0,5.39559,1.16549,0
0,0,0,5.25086,0,0,0,7.11778,0.401207,0
0.52281,0,0,5.61462,0,0,0,8.67265,0.452543,0
1.60514,0,0,4.82246,0,0,0,11.4795,0.592026,0
3.35161,0,0,3.27045,0,0,0,13.3892,0.617694,0
3.79638,0,0,1.0021,0,0,0,14.5734,0,0
4.4585,0,0,2.36781,0,0,0,15.4322,0,0
4.3786,0,0,2.15919,0,0,0,16.4605,0,0
5.57987,0,0,3.3821,0,0,0,17.8031,0,0
5.71109,0,0,2.99718,0,0,0,19.1365,0.672409,0
6.84876,0,0,2.29316,0,0,0,20.2281,0.573116,0
8.22835,0,0,3.08649,0,0,0,21.496,0.411343,0
7.01278,0,0,2.63459,0,0,0,21.6564,0,0
6.25024,0,0,2.70041,0,0,0,21.6518,0,0
5.8423,0,0,1.77544,0,0,0,21.2224,0,0
6.59257,0,0,2.06221,0,0,0,21.3784,0,0
7.16654,0,0,2.74506,0,0,0,21.4463,0,0
7.43098,0,0,2.67925,0,0,0,22.1469,0,0
8.24686,0,0,3.14232,0,0,0,22.8521,0,0
8.59743,0,0,2.61459,0,0,0,23.7087,0,0
9.98105,0,0,1.95407,0,0,0,23.7403,0,0
10.9404,0,0,1.26121,0,0,0,24.5969,0,0
12.6971,0,0,0.799312,0,0,0,25.5303,0,0
11.7255,0,0,0,0,0,0,24.615,0,0
12.5742,0,0,0,0,0,0,24.371,0.719357,0
11.9674,0,0,0,0,0,0,23.4557,0,0
12.6418,0,0,0,0,0,0,23.6637,0,0
12.5516,0,0,0,0,0,0,22.7439,0.656876,0
12.5414,0,0,0,0,0,0,21.5235,0.656876,0
13.9988,0,0,0,0,0,0,21.9689,0.168179,0
16.0426,0,0,0,0,0,0,22.3825,0.961512,0
17.2253,0,0,0.118792,0,0,0,21.8425,1.16348,0
17.1802,0,0,0,0,0,0,21.1012,0.774071,0
16.9486,0,0,0.856303,0,0,0,19.8176,1.3141,0
15.6326,0,0,0.833974,0,0,0,18.3327,0.722735,0
14.7922,0,0,1.4945,0,0,0,18.4028,1.91662,0
15.1796,0,0,1.32937,0,0,0,17.257,1.91662,0
14.1629,0,0,0.888628,0,0,0,17.0626,0.998324,0
14.5052,0,0,1.90175,0,0,0,16.353,2.04158,0
13.8759,0,0,1.0426,0,0,0,15.6524,1.29958,0
14.1854,0,0,0.965612,0,0,0,15.6208,1.38773,0
13.4659,0,0.409929,0.80048,0,0,0,15.6208,1.0608,0
13.2445,0,0.920455,1.9564,0,0,0,15.7089,0.6714,0
13.4536,0,1.08279,1.97873,0,0,0,15.8152,0.0688858,0
13.3983,0,1.27305,1.90175,0,0,0,15.9417,0.0688858,0
13.4414,0,1.44934,1.16424,0,0,0,16.048,0.483959,0
12.933,0,1.15699,1.40635,0,0,0,14.5496,1.02399,0
12.7875,0,0.706693,1.92408,0,0,0,14.6175,1.46473,0
13.5951,0,1.18931,1.92408,0,0,0,14.5723,1.46473,0
13.1318,0,0.354101,1.9899,0,0,0,13.9733,0.961512,0
12.6788,0,0.572268,1.56032,0,0,0,13.5372,0.219514,0
12.1705,0,0.395972,1.9564,0,0,0,13.2795,0,0
11.8835,0,0,1.9564,0,0,0,12.6784,0,0
11.0553,0,0,1.60381,0,0,0,12.1427,0,0
10.4916,0,0,2.08804,0,0,0,12.1562,0,0
11.3423,0,0,1.51566,0,0,0,12.3642,0,0
10.8339,0,0,0.84397,0,0,0,12.2127,0,0
11.5411,0,0.846264,1.37286,0,0,0,12.8185,0,0
12.9105,0,1.43539,2.32016,0,0,0,13.4671,0,0
13.3572,0,0.145485,1.76894,0,0,0,12.8953,0,0
14.8803,0,1.21722,3.65238,0,0,0,14.0864,0.899032,0
14.8475,0,1.56541,3.31095,0,0,0,12.8976,0.157034,0
13.4742,0,1.4633,2.23201,0,0,0,12.7259,0,0
12.5005,0,1.17094,2.47413,0,0,0,12.8027,0.0688858,0
12.8306,0,2.18244,2.84905,0,0,0,13.5847,0.447146,0
11.5597,0,1.23118,3.56423,0,0,0,13.3654,0.0945536,0
11.5391,0,0.892541,2.29783,0,0,0,13.1326,0,0
11.1435,0,0,0.766987,0,0,0,12.8455,0,0
10.0161,0,0,0.249262,0,0,0,12.3664,0,0
10.0263,0,0,0.425559,0,0,0,13.9597,0,0
10.1267,0,0,0,0,0,0,13.5687,0,0
10.0038,0,0,0.260427,0,0,0,13.9597,0,0
9.30684,0,0,0.0952951,0,0,0,14.2195,0,0
9.41753,0,0,0.172279,0,0,0,14.7258,0,0
8.95223,0,0,0.766987,0,0,0,15.4716,0,0
8.50746,0,0,1.05376,0,0,0,16.2219,0,0
8.981,0,0,1.73662,0,0,0,17.0107,0,0
9.71899,2.10596,0,2.26551,0,0,0,18.317,0,0
9.40946,2.10596,0,1.85826,0,0,0,19.6074,0,0
9.72101,2.35915,0,1.59381,0,0,0,19.5531,0,0
9.3664,2.44729,0,1.84709,0,0,0,20.2289,0,0
9.37666,1.85277,0,0.790484,0,0,0,21.0447,0,0
8.83348,2.11722,0,1.88059,0,0,0,21.1826,0,0
10.006,2.29351,0,1.89175,0,0,0,20.7578,0,0
9.69645,2.11722,0,1.88059,0,0,0,20.6447,0,0
8.65718,2.28226,0,1.78127,0,0,0,20.7216,0,0
7.68352,1.42329,0,2.27667,0,0,0,20.6967,0,0
7.27357,1.1204,0,1.85826,0,0,0,20.665,0,0
7.14235,0.123586,0,0.845138,0,0,0,20.3125,0,0
6.54383,0.299883,0,1.10958,0,0,0,20.0774,0,0
6.47621,0.134845,0,0.955615,0,0,0,19.9871,0,0
5.52307,0.91692,0,0.482549,0,0,0,19.9419,0,0
4.91428,0.487437,0,0.647681,0,0,0,19.8086,0,0
4.64782,0.878475,0,0.328582,0,0,0,19.0674,0,0
4.66835,0.801585,0,0.516043,0,0,0,19.3951,0,0
5.62771,0,0,2.05805,0,0,0,20.4031,0,0
5.54781,0.191137,0,1.59615,0,0,0,20.584,0,0
4.78527,0,0,1.07842,0,0,0,19.8766,0,0
5.05796,0.290543,0,1.54149,0,0,0,21.2327,0,0
5.27732,0,0,1.72896,0,0,0,21.1242,0,0
4.51478,0,0,1.64081,0,0,0,20.7445,0,0
4.46145,0,0,1.45335,0,0,0,19.8609,0,0
5.21172,0,0,1.8171,0,0,0,21.0542,0,0
5.03542,0,0,1.80594,0,0,0,20.3084,0,0
5.0334,0,0,2.57694,0,0,0,20.2745,0,0
4.65625,0.527801,0.561239,2.42298,0,0,0,20.3559,0,0
5.386,0.704098,0.737535,2.43414,0,0,0,20.9119,0,0
4.92271,0,0.180732,0.760494,0,0,0,20.6226,0,0
4.73414,0,0.384942,1.01377,0,0,0,20.3627,0,0
5.02113,0,0.881511,0.93679,0,0,0,20.096,0,0
4.62345,0,1.01153,0.0118184,0,0,0,20.1163,0,0
5.06621,0,1.3318,0,0,0,0,19.7999,0,0
4.57012,0,1.29948,0,0,0,0,19.9219,0,0
4.197,0,0.798508,0,0,0,0,19.2167,0,0
4.55161,0,0.594298,0,0,0,0,18.193,0,0
4.43268,0,0.67804,0,0,0,0,17.3093,0,0
3.38314,0,0.339405,0,0,0,0,16.6787,0,0
3.63733,0,0.952036,0,0,0,0,16.8618,0,0
3.51637,0,0.293128,0,0,0,0,16.2742,0,0
4.02675,0,0,0,0,0,0,15.2707,0,0
4.91227,0,0,0,0,0,0,15.2707,0,0
4.90402,0,0,0,0,0,0,14.8051,0,0
3.9857,0,0,0,0,0,0,14.4187,0,0
4.57195,0,0,0,0,0,0,14.7916,0,0
3.87703,0,0,0,0,0,0,14.2943,0,0
3.12676,0,0,0,0,0,0,13.5123,0,0
2.46263,0,0,0,0,0,0,13.2592,0,0
1.90094,0,0,0,0,0,0,11.8512,0,0
1.0748,0,0,0,0,0,0,11.1912,0,0
0.812369,0,0,0,0,0,0,9.34699,0,0
0.084643,0,0,0,0,0,0,9.0147,0,0
0,0,0,0,0,0,0,8.25081,0,0
0,0,0,0,0,0,0,7.50044,0,0
0,0,0,0,0,0,0,7.16595,0,0
0,0,0,0,0,0,0,7.55018,0,0
0,0,0,0,0,0,0,6.59189,0,0
0,0,0,0,0,0,0,6.57158,0,0
0,0,0,0,0,0,0,6.54892,0,0
0.266985,0,0,0.489042,0,0,0,7.17272,0,0
0.709741,0,0,0.147614,0,0,0,7.05293,0,0
1.75726,0,0,1.10608,0,0,0,7.89601,0,0
2.76372,0,0,1.44751,0,0,0,8.409,0,0
2.2779,0,0,0.104124,0,0,0,8.9785,0,0
2.76372,0,0,1.20539,0,0,0,8.43387,0,0
3.62468,0,0,1.25005,0,0,0,9.48708,0.554205,0
4.66394,0,0,0.435555,0,0,0,9.50518,0.730501,0
5.14152,0,0,0,0,0,0,9.62041,0.201612,0
5.64988,0,0,0.336243,0,0,0,9.82834,0.377909,0
5.79539,0,0,0,0,0,0,10.33,0,0
6.61529,0,0,0,0,0,0,10.7932,0.264093,0
7.15646,0,0,0,0,0,0,11.5888,1.81057,0
7.62176,0,0,0,0,0,0,11.4057,0.050984,0
7.45573,0,0,0,0,0,0,11.0961,0,0
8.15266,0,0,0,0,0,0,11.3673,0,0
9.03817,0,0,0,0,0,0,10.8611,0,0
9.49119,0,0,0,0,0,0,10.6261,0.315428,0
10.3091,0,0,0,0,0,0,11.1188,0.730501,0
11.1803,0,0,0,0,0,0,12.0387,0,0
11.4468,0,0,0,0,0,0,11.6092,0,0
13.2794,0,0,0,0,0,0,13.0151,0,0
14.1526,0,0,0,0,0,0,13.571,0,0
15.6757,0,0.650865,0,0,0,0,14.6604,0.447146,0
15.8294,0,0.929267,0,0,0,0,15.178,0,0
15.6388,0,0.975544,0,0,0,0,16.1182,0,0
14.7861,0,1.1658,0,0,0,0,16.3012,0,0
13.712,0,0.627357,0,0,0,0,16.7826,0,0
12.6933,0,0.102874,0,0,0,0,17.0289,0.134745,0
12.5581,0,0.719911,0,0,0,0,18.5884,0.513005,0
13.0767,0,0.868293,0,0,0,0,18.9726,1.28067,0
13.2202,0,0.928527,0,0,0,0,19.3139,0.891265,0
12.6852,0.202395,1.02108,0,0,0,0,20.9049,0.641344,0
13.2161,1.14951,0.802914,0,0,0,0,21.018,1.6846,0
13.5933,1.40269,0.566384,0,0,0,0,21.6326,1.26953,0
13.8905,3.42351,1.4295,0,0,0,0,23.0044,3.26789,0
13.6692,5.01485,1.73582,0,0,0,0,23.0361,3.59481,0
14.1652,4.64633,3.05363,0,0,0.22251,0,24.9887,3.58367,0
14.8294,6.579,2.83547,0,0,0.22251,0,25.2418,4.06122,0
13.8455,5.45559,1.97235,0,0,0,0,24.6926,2.12534,0
13.0153,5.79692,1.46182,0,0,0,0,24.1231,1.79841,0
12.7836,5.40589,0.97921,0,0,0,0,24.2384,1.62212,0
13.0481,5.75848,1.12759,0,0,0,0,25.0339,1.0196,0
13.0809,5.75848,0.835234,0,0,0,0,24.6859,1.73593,0
12.7631,4.32092,0,0,0,0,0,24.4801,0.465048,0
12.3121,3.91863,0,0,0,0,0,23.9331,0,0
11.8488,2.92181,0,0,0,0,0,23.732,0,0
11.5393,3.26314,0,0,0,0,0,23.9919,0,0
11.4737,4.03396,0,0,0,0,0,23.9172,0,0
11.32,4.93137,0,0,0,0,0,24.4686,0,0
12.1378,5.19581,0.603849,0.0541407,0,0,0,24.4483,0,0
12.7384,4.70537,0.511295,0,0,0,0,24.3375,0,0
13.9314,4.71663,0.64572,0.285092,0,0,0,24.8664,0.0979322,0
13.0191,3.60915,0,0,0,0,0,23.2662,0,0
13.9928,4.12678,0,0,0,0,0,23.1645,0,0
14.6692,4.545,0,0,0,0,0,23.16,0,0
16.0733,4.771,0.126382,0,0,0,0,23.734,0,0
16.6596,4.60596,0.404784,0,0,0,0,23.7838,0,0
15.7658,3.90078,0,0.261595,0,0,0,22.0029,0,0
15.5587,2.76611,0,0.216937,0,0,0,20.8796,0,0
16.598,3.15715,0,1.05376,0,0,0,21.0243,0,0
16.2905,2.88145,0,1.75778,0,0,0,19.2931,0,0
16.4032,2.35256,0,2.21968,0,0,0,17.928,0,0
16.5036,1.57048,0,1.44868,0,0,0,16.9811,0,0
16.3827,1.141,0,0.127621,0,0,0,16.7166,0,0
17.1267,1.38293,0,0.00597914,0,0,0,16.1991,0,0
17.9549,2.03841,0,0.116456,0,0,0,15.8059,0,0
17.2477,2.12656,0,0.369736,0,0,0,16.4635,0,0
17.7478,1.25633,0,0,0,0,0,15.6748,0,0
18.5657,1.39419,0,0,0,0,0,16.6669,0,0
19.6152,1.91182,0,0.0394726,0,0,0,16.7867,0,0
19.7156,0,0,0.182275,0,0,0,16.5584,0,0
19.5188,0,0,0.424391,0,0,0,15.4533,0,0
18.7788,0,0,0,0,0,0,16.0182,0,0
19.486,0.309222,0,0,0,0,0,16.0047,0,0
19.2769,0,0,0,0,0,0,15.9052,0,0
19.2872,0,0,0,0,0,0,16.486,0,0
19.1232,0,0,0,0,0,0,17.121,0,0
18.9634,0.584925,0,0,0,0,0,18.7415,0,0
17.7007,0.331739,0,0,0,0,0,18.8862,0,0
17.2662,0,0,0,0,0,0,20.023,0,0
16.3233,0.0513663,0,0,0,0,0,20.4818,0,0
14.9377,0,0,0,0,0,0,21.7519,0,0
14.5811,1.14759,0,0,0,0,0,23.0469,0,0
12.9801,0,0,0,0,0,0,22.7282,0,0
11.6846,0,0,0,0,0,0,23.2525,0,0
10.7868,0.365514,0,0,0,0,0,24.3079,0,0
10.752,0.629958,0,0,0,0,0,25.4831,0,0
9.58154,0,0.4518,0,0,0,0,25.5056,0,0
9.50366,0,0.832307,0,0,0,0,26.1,0,0
9.04038,0,0.772073,0,0,0,0,27.2028,0,0
8.819,0,1.79312,0,0,0,0,27.6141,0,0
8.16513,0,2.58205,0,0,0,0,28.2266,0,0
9.9772,0,3.79776,0,0,0,0,29.7295,0,0
10.0899,0,5.39913,0,0,0,0,30.6492,0,0
8.77593,0,5.40868,0,0,0,0,30.8548,0,0
10.0243,0,5.52915,0,0,0,0,32.5543,0,0
8.85382,0,6.12341,0,0,0,0,32.1271,0,0
8.16916,0,6.39741,0,0,0,0,32.0909,0,0
7.92725,0,5.85456,0,0,0,0,31.6118,0,0
7.82884,0,5.80829,0,0,0,0,31.5507,0,0
7.13392,0,5.96622,0,0,0,0,30.7619,0,0
7.86165,0,7.18193,0,0,0,0,31.6253,0,0
7.54186,0,7.32591,0,0,0,0,31.5823,0.10232,0
7.40863,0,7.74828,0,0,0,0,32.0886,0,0
7.69561,0,7.92458,0,0,0,0,32.8909,0,0
8.4807,0.155442,8.6114,0,0,0,0,33.6751,0.216136,0
7.83709,1.79648,10.2634,0,0,0,0,34.7486,0.807505,0
7.3082,1.05285,9.64641,0,0,0,0,34.979,0.517393,0
6.87772,0.915001,8.97355,0,0,0,0,34.9361,0.1648,0
6.79984,1.25633,9.40988,0,0,0,0,34.4298,0,0
6.32428,0.826852,9.21963,0,0,0,0,33.7654,0.554205,0
6.25666,1.60893,9.47012,0,0,0,0,34.2898,1.05743,0
6.03528,1.26759,9.63245,0,0,0,0,34.8208,0.756169,0
5.80364,1.17945,10.4772,0,0,0,0,34.9293,0.190468,0
6.23412,1.141,12.8998,0,0,0.152964,0,35.3519,0.605541,0
7.12787,2.52885,14.2316,0,0,0.510062,0,36.7034,2.08954,0
6.84089,3.51441,15.2666,0,0,0.937286,0,36.3373,2.00139,0
5.41623,4.6153,15.8888,0,0,0.835621,0,36.353,1.14557,0.334206
4.78691,4.73064,16.9796,0,0,0.306732,0,37.1462,1.09424,0
4.03664,4.41649,15.9402,0,0,0.121425,0,37.2817,0.804126,0
3.29865,4.01419,17.175,0,0,0,0,37.1144,0,0
4.47115,3.76101,18.5626,0,0,0.0242653,0,38.2399,1.07972,0
4.31538,4.0639,19.3655,0,0,0,0,38.5179,1.16786,0
3.2248,3.5622,18.6559,0,0,0,0,36.8906,0,0
0.986278,1.10531,18.8609,0,0,0,0,35.4259,0,0
0,0.454494,19.6784,0,0,0,0,34.524,0,0
0,0,22.6299,0,0,0,0,34.4766,0,0
0,0,26.6135,0,0,0,0,31.1743,0,0
0,0,26.4982,0,0,0,0,30.6905,0,0
0,1.23273,29.6965,0,0,0,0,30.0394,0,0
0,0,28.6762,0,0,0,0,28.1634,0,0
0,0,28.1385,0,0,0,0,25.9643,0,0
0,0,27.9813,0,0,0,0,23.9031,0,0
0,0,27.1696,0,0,0,0,22.6373,0,0
0,0,28.2098,0,0,0,0,21.9795,0,0
0,0,30.3033,0,0,0,0,20.3771,0,0
0,0,31.696,0,0,0,0,19.2696,0,0
0,0,31.8775,0,0,0,0,18.3135,0,0
0,0,32.8662,0,0,0,0,17.6829,0,0
0,0,33.6926,0,0,0,0,17.9902,0,0
0,0,34.2502,0,0,0,0,16.8714,0,0
0,0,33.8006,0,0,0,0,15.6146,0,0
0,0,34.8452,0,0,0,0,15.1377,0,0
0,0,35.5415,0,0,0,0,14.1907,0,0
0,0,35.388,0,0,0,0,14.4326,0,0
0,0,34.1951,0,0,0,0,13.5378,0,0
0,0,34.1716,0,0,0,0,12.5593,0,0
0,0,34.1532,0,0,0,0,9.82927,0,0
0,0,33.8887,0,0,0,0,8.21568,0,0
0,0,34.1863,0,0,0,0,6.50703,0,0
0,0,33.3694,0.959913,0,0,0,5.66631,0,0
0,0,34.6461,0.0672668,0,0,0,4.66505,0,0
0,0,35.8207,0,0,0,0,3.98017,0.214423,0
0,0,36.4612,0,0,0,0,3.03777,0,0
0,0,35.8816,0,0,0,0,1.08954,0,0
0,0,31.0643,0,0,0,0,0,0,0
0,0,29.6811,0,0,0,0,0,0,0
0,0,28.3905,0.29705,0,0,0,0.135965,0,0
0,0,27.6574,0,0,0,0,0,0,0
0,0,26.8685,0,0,0,0,0,0,0
0,0,24.6736,0,0,0,0,0,0,0
0,0,25.0453,0,0,0,0,0,0,0
0,0,24.1168,0,0,0,0,0,0,0
0,0,24.9153,0,0,0,0,0,0,0
0,0,22.9988,0,0,0,0,0,0,0
0,0,23.7091,0,0,0,0,0,0,0
0,0,23.4307,0,0,0,0,0,0,0
0,0,24.3122,0,0,0,0,0,0,0
0,0,22.8695,0,0,0,0,0,0,0
0,0,22.002,0,0,0,0,0,0,0
0,0,22.4155,0,0,0,0,0,0,0
0,0,22.6939,0,0,0,0,0,0,0
0,0,18.8845,0,0,0,0,0,0,0
0,0,20.4116,0,0,0,0,0,0,0
0,0,17.5395,0,0,0,0,0,0,0
0,0,13.0432,0,0,0,0,0,0,0
0,0,11.5447,0,0,0,0,0,0,0
0,0,10.8997,0,0,0,0,0,0,0
0,0,8.89947,0,0,0,0,0,0,0
0,0,7.68376,0,0,0,0,0,0,0
0,0,8.25452,0,0,0,0,0,0,0
0,0,7.01164,0,0,0,0,0,0,0
0,0,6.1206,0,0,0,0,0,0,0
0,0,6.36228,0,0,0,0,0,0,0
0,0,5.41101,0,0,0,0,0,0,0
0,0,1.74552,0,0,0,0,0,0,0
0,0,5.14731,0,0,0,0,0,0,0
0,0,6.29838,0,0,0,0,0,0,0
0,0,7.26875,0,0,0,0,0,0,0
0,0,6.53124,0,0,0,0,0,0,0
0,0,5.5484,0,0,0,0,0,0,0
0,0,6.64878,0,0,0,0,0,0,0
0,0,4.50091,0,0,0,0,0,0,0
0,0,1.51268,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.659855,0,0,0,0,0,0,0
0,0,0.637087,0.516462,0,0,0,0,0,0
0,0,0,0.701587,0,0,0,0,0,0
0,0,0,1.27163,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,2.02797,0,0,0,0,0,0
0,0,0,2.26891,0,0,0,0,0,0
0,0,0,0.813886,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.394167,0,0,0,0,0,0
0,0,0,2.93813,0,0,0,0,0,0
0,0,0,0.515808,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.824911,0,0,0,0,0,0
0,0,0,0.417664,0,0,0,0,0,0
0,0,0,2.23411,0,0,0,0,0,0
0,0,0,2.773,0,0,0,0,0,0
0,0,0,2.89464,0,0,0,0,0.865552,0
0,0,0,2.4439,0,0,0,0,1.80951,0
0,0,0,1.87152,0,0,0,0,1.42011,0
0,0,0,1.66173,0,0,0,0,0.538627,0
0,0,0,3.43586,0,0,0,0,2.08848,0
0,0,0,4.372,0,0,0,0,0.530861,0
0,0,0,5.8047,0,0,0,0,2.05505,0
0,0,0,5.89285,0,0,0,0,0.886832,0
0,0,0,5.04719,0,0,0,0,1.02969,0
0,0,0,5.79704,0,0,0,0,0.919257,0
0,0,0,6.44873,0,0,0,0,1.08779,0
0,0,0,7.54001,0,0,0,0,2.82508,0
0,0,0,8.58779,0,0,0,0,2.49039,0
0,0,0,10.6152,0,0,0,0,4.04025,0
0,0,0,10.517,0,0,0,0,5.00988,0
0,0,0,10.1991,0,0,0,0,4.68633,0
0,0,0,8.73526,0,0,0,0,2.08545,0
0,0,0,8.31685,0,0,0,0,0.891571,0
0,0,0,6.36759,0,0,0,0,0,0
0,0,0,5.24516,0,0,0,0,0,0
0,0,0,4.71744,0,0,0,0,0,0
0,0,0,4.77327,0,0,0,0,0,0
0,0,0,4.67512,0,0,0,0,0,0
0,0,0,5.14936,0,0,0,0,0,0
0,0,0,5.77872,0,0,0,0,0.475489,0
0,0,0,5.64709,0,0,0,0,0.526825,0
0,0,0,5.33915,0,0,0,0,2.31208,0
0,0,0,5.62709,0,0,0,0,1.86357,0
0,0,0,4.33953,0,0,0,0,0.24347,0
0,0,0,5.9362,0,0,0,0,1.16176,0
0,0,0,7.59985,0,0,0,0,1.70518,0
0,0,0,8.27154,0,0,0,0,0.687589,0
0,0,0,7.43588,0,0,0,0,1.26781,0
0,0,0,8.03176,0,0,0,0,0.554862,0
0,0,0,6.23764,0,0,0,0,0,0
0,0,0,5.10521,0,0,0,0,0,0
0,0,0,4.47935,0,0,0,0,0,0
0,0,0,6.71771,0,0,0,0,1.7143,0
0,0,0,5.60878,0,0,0,0,0,0
0,0,0,7.03032,0,0,0,0.357766,1.48566,0
0,0,0,6.24815,0,0,0,0.816451,1.1074,0
0,0,0,5.57646,0,0,0,1.6707,0,0
0,0,0,5.11339,0,0,0,1.34518,0,0
0,0,0,3.35159,0,0,0,1.25924,0,0
0,0,0,2.34964,0,0,0,1.14622,0,0
0,0,0,3.1318,0,0,0,2.56099,0,0
0,0,0,1.81075,0,0,0,2.88872,0,0
0,0,0,1.29303,0,0,0,2.61971,0,0
0,0,0,0,0,0,0,3.22541,0,0
0,0,0,1.05208,0,0,0,4.59958,0,0
0,0,0,0,0,0,0,6.20639,0,0
0,0,0,0,0,0,0,8.38507,0,0
0,0,0,0,0,0,0,9.88343,0,0
0,0,0,0,0,0,0,11.2733,0,0
0,0,0,0,0,0,0,12.8666,0,0
0,0,0,0,0,0,0,13.0632,0,0
0,0,0,0,0,0,0,12.8779,0,0
0,0,0,0,0,0,0,13.3887,0,0
0,0,0,0,0,0,0,13.2441,0,0
0,0,0,0,0,0,0,13.7051,0,0
0,0,0,0,0,0,0,14.9776,0,0
0,0,0,0,0,0,0,15.9721,0,0
0,0,0,0,0,0,0,17.8571,0,0
0,0,0,0,0,0,0,18.3068,0,0
0,1.1822,0,0,0,0,0,20.5511,0,0
0,1.61168,0,0,0,0,0,21.1273,0,0
0,1.35849,0,0,0,0,0,21.9748,0,0
0,2.9339,0.941036,0,0,0,0,23.6451,0,0
0,2.40501,0.718462,0,0,0,0,23.5343,0,0
0,2.98827,2.4638,0,0,0,0,24.6122,0,0
0,3.58279,2.63569,0,0,0,0,25.2404,0,0
0,5.80243,4.70056,0,0,0,0,27.001,0,0
0,5.18539,4.25982,0,0,0,0,26.6936,0,0
0,6.06687,5.76789,0,0,0,0,28.3412,0,0
0,5.07005,5.91187,0,0,0,0,28.1468,0,0
0,3.59405,6.60824,0,0,0,0,27.2766,0,0
0,2.92731,5.62466,0,0,0,0,27.5025,0,0
0,4.22702,7.21647,0,0,0,0,28.2664,0,0
0,2.80539,6.86902,0,0,0,0,27.6741,0,0
0,2.63376,7.54263,0,0,0,0,27.1383,0,0
0,1.53754,8.41089,0,0,0,0,26.9912,0,0
0,2.23614,8.72235,0,0,0,0,26.6679,0,0
0,0.599765,8.3749,0,0,0,0,26.1637,0,0
0,0,8.64449,0,0,0,0,25.9738,0,0
0,0,9.79116,0,0,0,0,26.2177,0,0
0,1.83192,10.4736,0,0,0,0,26.6312,0,0
